,churn_probability,pred_churn,CustomerID,Contract,PaymentMethod,MonthlyCharges,TotalCharges,tenure,SeniorCitizen
5367,0.20567022758083195,0,9298-WGMRW,Two year,Bank transfer (automatic),115.5,8312.75,72,0
2699,0.20561675355106598,0,0074-HDKDG,One year,Bank transfer (automatic),61.6,1611.0,25,0
5456,0.2054478892280853,0,8041-TMEID,Two year,Credit card (automatic),108.5,6991.9,63,1
4852,0.2054305605063709,0,2434-EEVDB,Two year,Credit card (automatic),94.6,5948.7,64,0
3016,0.2044041334623696,0,9313-QOLTZ,Month-to-month,Mailed check,20.9,518.3,26,0
6195,0.20399374041609605,0,3229-USWAR,One year,Bank transfer (automatic),79.95,2727.3,34,0
6920,0.2038917593718894,0,5297-MDOIR,One year,Credit card (automatic),81.15,5224.5,63,0
2226,0.20341341348020864,0,3780-DDGSE,Month-to-month,Electronic check,76.05,2747.2,35,1
5792,0.20278613745631735,0,1470-PSXNM,One year,Electronic check,93.65,4520.15,49,0
2196,0.2024434299441018,0,4376-KFVRS,Two year,Credit card (automatic),114.05,8468.2,72,0
3775,0.20134817477741154,0,1074-AMIOH,Month-to-month,Bank transfer (automatic),108.25,5935.1,53,0
5898,0.2011162013470967,0,6933-FHBZC,One year,Mailed check,56.05,1553.2,26,0
4338,0.20070292849999782,0,0384-LPITE,One year,Credit card (automatic),62.05,2511.55,40,0
1450,0.19886761126945954,0,1809-DMJHQ,Month-to-month,Mailed check,46.0,221.7,5,0
4406,0.1977863878838611,0,2746-DIJLO,One year,Credit card (automatic),56.3,2364.0,41,0
981,0.19776392641066304,0,2391-SOORI,Month-to-month,Electronic check,49.35,219.65,4,0
6047,0.19724078578565005,0,2522-WLNSF,One year,Bank transfer (automatic),64.2,2106.3,34,1
6057,0.19666908982564502,0,0983-TATYJ,One year,Mailed check,51.45,1758.9,33,0
2747,0.1957837038405539,0,8089-UZWLX,Two year,Bank transfer (automatic),104.05,7413.55,71,1
4936,0.19540310574706338,0,5049-MUBWG,One year,Bank transfer (automatic),75.0,1908.35,26,0
5108,0.1952196080660317,0,5868-YTYKS,Month-to-month,Mailed check,20.25,20.25,1,0
2858,0.19278458884286806,0,7690-KPNCU,One year,Credit card (automatic),73.05,4688.65,64,0
3904,0.19187987989467223,0,5468-BPMMO,Month-to-month,Electronic check,19.6,851.2,46,0
3645,0.191843881973269,0,5141-ZUVBH,Month-to-month,Bank transfer (automatic),93.0,870.25,9,0
5896,0.19145139295559843,0,9289-LBQVU,One year,Mailed check,70.15,4480.7,64,0
3169,0.19123725308325124,0,2511-MORQY,One year,Bank transfer (automatic),54.9,2614.1,50,0
1187,0.1905015169142695,0,7666-WKRON,Two year,Electronic check,80.45,3201.55,39,0
6164,0.18960722087062568,0,2862-JVEOY,One year,Mailed check,19.15,124.4,6,0
6179,0.18879312230813564,0,2338-BQEZT,Month-to-month,Credit card (automatic),50.55,2832.75,55,0
1995,0.18737163456629854,0,2907-ILJBN,One year,Mailed check,20.6,233.9,11,0
4420,0.18736108918795205,0,6773-LQTVT,Month-to-month,Mailed check,35.65,1025.15,29,1
6782,0.18721587027912695,0,9589-ABEPT,Two year,Mailed check,92.45,6460.55,69,0
2643,0.18586825356671494,0,3354-OADJP,One year,Bank transfer (automatic),54.25,447.75,8,0
4593,0.18419221234380814,0,7032-LMBHI,One year,Bank transfer (automatic),64.65,2347.85,37,0
5087,0.18418721301397328,0,8680-CGLTP,One year,Electronic check,58.75,1696.2,29,0
2361,0.18394181310946664,0,7838-LAZFO,One year,Bank transfer (automatic),78.8,3597.5,45,0
1217,0.1834391696108681,0,2091-MJTFX,Month-to-month,Credit card (automatic),51.2,1561.5,30,0
3160,0.18326733341093884,0,4137-JOPHL,Two year,Bank transfer (automatic),89.7,4304.5,50,0
6668,0.18318176547615525,0,2834-JKOOW,One year,Mailed check,45.9,693.45,15,0
2269,0.18252416480518416,0,5844-QVTAT,One year,Mailed check,58.45,1955.4,33,0
6838,0.18223627680559334,0,9928-BZVLZ,Two year,Mailed check,49.85,552.1,12,0
6370,0.1821144840057008,0,7445-WMRBW,One year,Bank transfer (automatic),73.85,3581.4,48,0
4614,0.18084524545891842,0,1097-FSPVW,Month-to-month,Credit card (automatic),54.55,2455.05,42,0
6478,0.18071441755790496,0,2578-JQPHZ,Two year,Bank transfer (automatic),100.1,4378.35,44,0
6651,0.18038259218967231,0,4310-KEDTB,Month-to-month,Mailed check,29.8,786.5,26,0
5926,0.17972915840525713,0,5753-QQWPW,One year,Electronic check,59.9,1654.7,28,0
4827,0.17959943452636562,0,9473-CBZOP,One year,Mailed check,59.0,1654.45,28,0
3318,0.1785583238981081,0,5846-QFDFI,Month-to-month,Credit card (automatic),88.6,2888.7,33,0
5544,0.17851732478042817,0,5236-XMZJY,Month-to-month,Bank transfer (automatic),59.65,2536.55,42,0
2864,0.17672360258879477,0,7266-GSSJX,Month-to-month,Electronic check,20.45,250.8,11,0
6959,0.17654836952530584,0,6508-NJYRO,One year,Mailed check,18.8,294.95,15,0
4675,0.17639498428772774,0,8573-JGCZW,One year,Bank transfer (automatic),19.65,351.55,17,0
577,0.17614612518094028,0,7619-ODSGN,Month-to-month,Electronic check,54.75,1338.15,24,0
3859,0.17600497701656467,0,0254-KCJGT,One year,Credit card (automatic),81.4,4354.45,52,0
4169,0.1755160748086315,0,9844-FELAJ,One year,Electronic check,107.9,7475.85,70,1
5743,0.17467812317175563,0,3239-TPHPZ,Two year,Electronic check,20.05,264.55,12,0
6452,0.17392633036863112,0,9962-BFPDU,Month-to-month,Mailed check,20.05,20.05,1,0
5604,0.17354451215023445,0,7191-ADRGF,Two year,Bank transfer (automatic),54.3,2390.45,44,0
4836,0.1732605014686455,0,4256-ZWTZI,Month-to-month,Mailed check,51.0,286.8,5,0
2701,0.17307216604646003,0,9330-DHBFL,One year,Mailed check,66.25,1533.8,23,0
3014,0.1730083183810712,0,2245-ADZFJ,Two year,Bank transfer (automatic),80.55,2471.6,31,0
4926,0.17262623210075417,0,9142-XMYJH,Month-to-month,Credit card (automatic),19.35,601.6,29,0
4462,0.17223349851699926,0,2368-GAKKQ,Two year,Bank transfer (automatic),113.65,7939.25,70,0
6665,0.17202593704946037,0,4184-VODJZ,One year,Electronic check,91.35,5764.7,63,0
5977,0.17188165816047174,0,5546-BYZSM,Month-to-month,Electronic check,20.45,775.6,41,0
6555,0.17064382848911175,0,6734-FQAJX,Two year,Electronic check,105.05,7171.7,67,1
1781,0.16953890737312813,0,8976-OQHGT,Month-to-month,Mailed check,56.5,235.1,4,0
2631,0.16948570928486542,0,7868-TMWMZ,Two year,Bank transfer (automatic),110.0,6668.35,60,1
3114,0.16922143278612048,0,5740-YHGTW,Month-to-month,Credit card (automatic),97.55,6669.05,70,0
2472,0.16902401598240055,0,5671-RQRLP,Two year,Credit card (automatic),75.65,5411.4,70,1
3165,0.1689802862696204,0,0134-XWXCE,One year,Bank transfer (automatic),74.85,3268.05,44,1
6818,0.16844406185349517,0,2061-VVFST,Month-to-month,Bank transfer (automatic),19.5,805.2,37,0
5719,0.16819719528372282,0,2923-ARZLG,One year,Mailed check,19.7,0.0,0,0
5453,0.16812745007431623,0,0868-VJRDR,Two year,Credit card (automatic),104.05,6605.55,64,0
2770,0.16808278789043635,0,2294-DMMUS,Month-to-month,Credit card (automatic),70.45,4300.45,62,0
5904,0.16626149482778393,0,4277-UDIEF,Month-to-month,Bank transfer (automatic),81.0,1923.85,24,0
1963,0.16540665432308427,0,6497-TILVL,Month-to-month,Mailed check,50.7,350.35,7,0
4782,0.16528195096361278,0,8788-DOXSU,One year,Bank transfer (automatic),61.35,3645.5,59,0
3995,0.16413282005940374,0,6746-WAUWT,One year,Credit card (automatic),19.7,386.5,19,0
2693,0.16409936283109508,0,8461-EFQYM,One year,Electronic check,24.25,914.4,38,0
3430,0.16371440374426938,0,8311-UEUAB,Two year,Electronic check,75.5,5229.45,67,0
6055,0.16316407303304242,0,3948-FVVRP,Month-to-month,Mailed check,54.8,452.8,9,0
589,0.16241496096307967,0,0866-QLSIR,One year,Mailed check,64.4,2088.75,34,0
5166,0.16159894157280544,0,6893-ODYYE,One year,Credit card (automatic),90.1,4549.45,50,0
2722,0.16153168939187135,0,8777-PVYGU,One year,Mailed check,64.3,3410.6,52,0
4733,0.1609447574315452,0,7995-ZHHNZ,One year,Credit card (automatic),56.1,2386.85,42,0
5477,0.15883074468613728,0,2673-ZALNP,One year,Mailed check,19.9,173.15,7,0
3593,0.15861614392127008,0,4304-TSPVK,Two year,Bank transfer (automatic),114.9,7843.55,68,0
3628,0.15841993881974287,0,7649-PHJVR,One year,Mailed check,19.5,226.8,11,0
6904,0.1580498847363265,0,8930-XOTDP,Month-to-month,Mailed check,55.95,1082.8,18,0
4493,0.1572325212507801,0,6999-CHVCF,Two year,Bank transfer (automatic),102.1,7149.35,68,0
3034,0.15663618200884666,0,5127-BZENZ,One year,Bank transfer (automatic),65.2,3512.15,56,0
2990,0.1566250608795727,0,9207-ZPANB,One year,Electronic check,67.45,2443.3,37,0
4825,0.15653999309255787,0,8570-KLJYJ,One year,Mailed check,54.45,1893.5,36,0
6056,0.15608609574467014,0,5327-XOKKY,Two year,Credit card (automatic),73.45,5329.0,72,1
4165,0.15603695848273427,0,8809-XKHMD,Two year,Bank transfer (automatic),100.55,7325.1,72,0
2597,0.15526182052245396,0,6461-PPAXN,One year,Bank transfer (automatic),54.95,1916.0,35,0
1879,0.15497240139499313,0,3655-SNQYZ,Two year,Credit card (automatic),113.25,7895.15,69,0
6355,0.15496988534373154,0,4700-UBQMV,One year,Bank transfer (automatic),75.9,1549.75,21,0
3362,0.1548688893080161,0,9720-JJJOR,One year,Bank transfer (automatic),60.3,2511.3,41,0
5831,0.15443822740610333,0,9860-LISIZ,Month-to-month,Mailed check,20.35,673.2,34,0
3125,0.15439997780379355,0,0727-BNRLG,Two year,Credit card (automatic),97.65,6743.55,69,0
3117,0.1537382120604146,0,7359-WWYJV,Two year,Credit card (automatic),114.45,8375.05,72,0
2627,0.1533362882001846,0,3422-WJOYD,One year,Mailed check,54.35,1426.45,28,0
4906,0.15268291626499458,0,9138-EFSMO,One year,Bank transfer (automatic),78.95,2034.25,26,0
2030,0.1524866687370653,0,4709-LKHYG,One year,Electronic check,20.0,540.05,29,0
2923,0.15246653211671177,0,9046-DQMTP,Month-to-month,Bank transfer (automatic),20.75,739.9,35,0
3473,0.15212459616613702,0,7375-WMVMT,Two year,Credit card (automatic),95.5,6707.15,71,1
4025,0.15200256719768862,0,1936-CZAKF,Two year,Credit card (automatic),49.65,2409.9,49,0
2532,0.15177535520929694,0,0048-LUMLS,One year,Credit card (automatic),91.2,3247.55,37,0
3175,0.1515961092909042,0,8763-KIAFH,One year,Mailed check,20.55,583.3,27,0
5509,0.15120092719399691,0,2055-BFOCC,One year,Bank transfer (automatic),84.0,5329.55,63,1
3350,0.1509335347579721,0,5155-AZQPB,Month-to-month,Mailed check,49.9,1410.25,28,0
3258,0.1503623262821572,0,5832-EXGTT,Month-to-month,Mailed check,60.2,1834.15,29,0
6800,0.1502154316197324,0,0516-OOHAR,One year,Bank transfer (automatic),100.35,2799.0,28,0
2475,0.14966062240670078,0,9926-PJHDQ,Two year,Bank transfer (automatic),76.8,5468.45,72,0
6413,0.1483948426479535,0,4377-VDHYI,One year,Electronic check,90.8,3023.85,32,0
4732,0.1482692793568894,0,2592-HODOV,One year,Credit card (automatic),19.3,259.65,13,0
2448,0.1480896695283579,0,7817-OMJNA,One year,Bank transfer (automatic),20.4,275.7,14,0
2783,0.14732362859141782,0,2788-CJQAQ,One year,Mailed check,19.45,270.2,13,0
5886,0.14730325988314572,0,0580-PIQHM,One year,Bank transfer (automatic),101.6,3930.55,41,0
883,0.14716996218132491,0,4946-EDSEW,Month-to-month,Mailed check,19.25,180.3,11,0
5093,0.14716818012946484,0,3340-QBBFM,One year,Credit card (automatic),54.1,1992.85,36,1
6916,0.1463134450366885,0,8792-AOROI,Two year,Mailed check,65.5,564.35,8,0
5632,0.1448564561461721,0,6421-SZVEM,One year,Bank transfer (automatic),82.85,2320.8,28,0
5603,0.14385067186415354,0,6551-ZCOTS,One year,Bank transfer (automatic),24.9,847.8,33,1
6205,0.14377597163244024,0,8033-ATFAS,Month-to-month,Mailed check,59.85,2341.5,39,0
3944,0.1434899327548661,0,8433-WPJTV,One year,Bank transfer (automatic),103.9,6767.1,65,1
2464,0.14284875877352202,0,3442-ZHHCC,One year,Credit card (automatic),76.9,5023.0,68,0
82,0.14207006418903156,0,5020-ZSTTY,One year,Bank transfer (automatic),82.45,4350.1,54,1
1897,0.14165454469397296,0,9867-JCZSP,One year,Mailed check,20.75,418.25,17,0
5005,0.1415884974223028,0,7919-ZODZZ,One year,Mailed check,65.9,660.05,10,0
3234,0.14092891973987012,0,7369-TRPFD,One year,Mailed check,18.8,279.2,19,0
3005,0.14040453065843822,0,2796-UUZZO,Month-to-month,Credit card (automatic),80.3,4896.35,63,0
1767,0.1400210342438656,0,9412-ARGBX,Two year,Mailed check,95.5,4627.85,48,0
2807,0.1394868844552053,0,1257-SXUXQ,Month-to-month,Mailed check,19.45,86.05,5,0
3019,0.13920565578302693,0,7338-ERIVA,One year,Bank transfer (automatic),45.05,1790.6,39,0
6357,0.13784730691960093,0,4627-MIHJH,Two year,Credit card (automatic),110.25,7467.55,69,1
2528,0.13693415995790859,0,5170-PTRKA,One year,Credit card (automatic),35.8,1782.0,49,0
3314,0.13661813838038053,0,0019-EFAEP,Two year,Bank transfer (automatic),101.3,7261.25,72,0
660,0.1358547301118353,0,0022-TCJCI,One year,Credit card (automatic),62.7,2791.5,45,1
4804,0.13530570554216312,0,6194-HBGQN,One year,Credit card (automatic),81.15,4126.2,51,0
2793,0.13500803840180203,0,9220-ZNKJI,Two year,Credit card (automatic),88.8,4805.3,55,1
3413,0.1345754729386497,0,4547-FZJWE,One year,Credit card (automatic),59.45,3157.0,55,0
4608,0.13439106192304276,0,9209-NWPGU,One year,Electronic check,65.4,2774.55,44,0
3029,0.13353135170472374,0,5014-WUQMG,One year,Electronic check,96.1,4391.45,47,0
5755,0.13327461384366956,0,9309-BZGNT,One year,Credit card (automatic),29.8,2134.3,69,1
5039,0.13307023209483657,0,1131-ALZWV,One year,Bank transfer (automatic),24.6,605.25,24,0
2294,0.1320115783755355,0,6967-QIQRV,One year,Electronic check,101.9,1667.25,15,0
1826,0.13141284726235195,0,5876-HZVZM,Month-to-month,Credit card (automatic),55.9,365.35,6,0
3136,0.13050125488750142,0,7279-NMVJC,One year,Bank transfer (automatic),19.9,323.15,17,0
6146,0.12932153108331576,0,6754-LZUKA,Two year,Bank transfer (automatic),80.9,4932.5,61,0
4231,0.12927155269956614,0,4717-GHADL,Two year,Mailed check,79.6,4024.2,50,0
4415,0.12907730404592446,0,5473-KHBPS,One year,Credit card (automatic),95.7,4976.15,52,0
4993,0.12874062378841905,0,0307-BCOPK,One year,Mailed check,19.05,326.65,16,0
5386,0.1285438366752079,0,8727-XDPUD,Two year,Credit card (automatic),35.8,1316.9,37,0
1129,0.12853546152677256,0,4489-SNOJF,Month-to-month,Electronic check,72.25,2568.55,35,0
5902,0.12777615296111922,0,6726-NNFWD,Two year,Credit card (automatic),89.45,6435.25,71,1
6545,0.12767103083868284,0,1936-UAFEH,Two year,Credit card (automatic),110.25,7279.35,68,0
3347,0.1272410286506069,0,1492-QGCLU,Month-to-month,Electronic check,85.7,4616.1,53,0
6950,0.12714078688062494,0,8213-TAZPM,One year,Bank transfer (automatic),108.75,7493.05,69,0
3514,0.12621184599689253,0,4500-HKANN,Two year,Mailed check,59.7,1414.2,23,0
4240,0.1252487724987948,0,4359-INNWN,One year,Credit card (automatic),20.05,337.9,17,0
4539,0.12458896948952564,0,3209-ZPKFI,Month-to-month,Electronic check,54.25,2538.2,47,0
4383,0.12455539644389575,0,0744-GKNGE,Month-to-month,Bank transfer (automatic),86.8,5327.25,64,0
3908,0.12412180204557745,0,9534-NSXEM,One year,Credit card (automatic),20.65,595.5,26,0
4155,0.12405638134535858,0,5505-OVWQW,One year,Mailed check,20.15,353.65,17,0
5326,0.12389513059028555,0,8024-XNAFQ,Two year,Bank transfer (automatic),107.4,7748.75,72,1
4376,0.12377530118121864,0,1642-HMARX,Two year,Electronic check,91.7,6424.7,68,0
3193,0.12367183294214057,0,8401-EMUWF,Month-to-month,Bank transfer (automatic),69.4,3058.3,42,0
4911,0.122526325844838,0,3724-UCSHY,Month-to-month,Mailed check,19.55,122.9,6,0
1986,0.12246572327889736,0,3077-RSNTJ,Month-to-month,Mailed check,19.7,113.5,6,0
2393,0.12121542468622795,0,1525-LNLOJ,Two year,Bank transfer (automatic),63.3,4189.7,66,0
4487,0.12049293967859576,0,0853-TWRVK,Two year,Bank transfer (automatic),105.6,7581.5,72,0
3697,0.11948930319073903,0,6164-HXUGH,Month-to-month,Mailed check,19.85,119.3,6,0
5242,0.11913417656668347,0,3181-MIZBN,Month-to-month,Electronic check,19.75,313.4,16,0
6746,0.11808946937343948,0,4816-OKWNX,One year,Bank transfer (automatic),103.4,5236.4,50,0
2899,0.11775185979342065,0,7521-YXVZY,Month-to-month,Mailed check,19.95,58.3,3,0
3397,0.1176338968852506,0,9919-FZDED,Two year,Credit card (automatic),84.1,5981.65,72,1
1906,0.11673765752690991,0,4667-QONEA,One year,Credit card (automatic),74.85,4456.35,60,1
5321,0.11648371916343826,0,3011-WQKSZ,Month-to-month,Electronic check,20.0,377.55,19,0
2591,0.1162057400534261,0,7764-BDPEE,Month-to-month,Mailed check,20.85,60.65,3,0
4067,0.11530520065431132,0,4830-FAXFM,Month-to-month,Credit card (automatic),24.1,439.2,19,0
4828,0.11509378844087391,0,2969-WGHQO,One year,Electronic check,69.45,477.05,7,0
2483,0.114888895151612,0,4178-EGMON,Two year,Credit card (automatic),88.0,5986.45,70,0
2853,0.11477097342117966,0,0121-SNYRK,One year,Mailed check,35.4,1748.9,50,0
6834,0.11455206906167834,0,5245-VDBUR,One year,Mailed check,35.45,1958.95,52,0
1929,0.11442285757936484,0,3887-PBQAO,One year,Credit card (automatic),25.9,1216.6,45,0
3663,0.11433296658868461,0,1133-KXCGE,One year,Mailed check,20.1,407.05,18,0
3177,0.11417638527775059,0,3055-VTCGS,One year,Credit card (automatic),58.55,3503.5,63,0
6941,0.1139036653521911,0,5820-PTRYM,One year,Credit card (automatic),68.45,4014.0,56,1
108,0.11389931819594983,0,9063-ZGTUY,Month-to-month,Mailed check,19.4,1182.55,61,0
5147,0.11381226618529856,0,3639-XJHKQ,Month-to-month,Electronic check,60.6,1297.8,19,0
6019,0.11380062086688403,0,2320-TZRRH,One year,Mailed check,19.5,403.15,20,0
7034,0.11318489145923755,0,3605-JISKB,One year,Credit card (automatic),60.0,3316.1,55,1
6532,0.11299160571071468,0,2696-ECXKC,One year,Mailed check,100.9,5448.6,55,0
3532,0.11288541398365251,0,7322-OCWHC,Two year,Bank transfer (automatic),93.05,6735.05,72,1
5120,0.11286801632290139,0,0257-KXZGU,Month-to-month,Bank transfer (automatic),62.45,2045.55,32,0
2129,0.11265008711294197,0,0513-RBGPE,Two year,Credit card (automatic),62.8,2278.75,37,0
2084,0.11208902741466487,0,3727-OWVYD,One year,Mailed check,61.2,2021.2,35,0
4642,0.11193891402559894,0,9385-NXKDA,Two year,Credit card (automatic),82.65,5919.35,72,0
2485,0.11176082074359626,0,5318-YKDPV,Two year,Credit card (automatic),79.15,3566.6,43,0
3036,0.1115636346737537,0,9906-NHHVC,Two year,Bank transfer (automatic),53.5,3517.9,65,1
2244,0.1111355225997679,0,7803-XOCCZ,Month-to-month,Bank transfer (automatic),84.05,4326.8,52,0
3758,0.11087810414124995,0,3547-LQRIK,One year,Electronic check,26.9,1250.85,47,0
2206,0.11074085501943236,0,1090-ESELR,Two year,Bank transfer (automatic),105.5,7611.55,72,0
3202,0.10927604165036776,0,2773-MADBQ,Two year,Mailed check,53.1,1901.25,36,0
3577,0.10833734998739339,0,1187-WILMM,Two year,Credit card (automatic),89.4,5597.65,63,0
1890,0.10822169631142313,0,6827-IEAUQ,One year,Mailed check,66.15,1874.45,27,0
2457,0.10817959296663263,0,0285-INHLN,Month-to-month,Credit card (automatic),54.75,1510.3,27,0
5625,0.10799914170379189,0,2676-SSLTO,Two year,Bank transfer (automatic),66.15,3199.0,49,0
5091,0.107775828372787,0,4737-HOBAX,Two year,Credit card (automatic),79.8,5034.05,63,0
3109,0.10773526486755783,0,4422-QVIJA,Month-to-month,Mailed check,50.15,1655.35,35,0
5375,0.10706102957263307,0,3125-RAHBV,One year,Credit card (automatic),20.3,467.15,22,0
6480,0.10696660695314972,0,9746-UGFAC,One year,Bank transfer (automatic),20.85,450.65,22,0
5232,0.10661281565986956,0,1866-DIOQZ,One year,Bank transfer (automatic),66.8,4689.15,71,0
5646,0.10615564376686625,0,4353-HYOJD,Month-to-month,Mailed check,49.85,1336.15,27,0
5377,0.10609307034575133,0,1682-VCOIO,One year,Mailed check,20.45,481.1,23,0
6349,0.10510838558434696,0,4024-CSNBY,Two year,Bank transfer (automatic),94.25,6849.75,72,0
3385,0.10386576528002005,0,7061-OVMIM,One year,Bank transfer (automatic),19.55,608.5,30,0
4693,0.10365730372890992,0,6872-HXFNF,One year,Bank transfer (automatic),58.35,3756.45,64,0
6699,0.10365087486611024,0,2188-SXWVT,One year,Mailed check,55.0,1885.15,34,0
3023,0.10351991443883982,0,4751-ERMAN,Two year,Bank transfer (automatic),75.4,5480.25,72,0
5111,0.10345815831091275,0,0377-JBKKT,Month-to-month,Mailed check,57.95,1271.8,22,0
5355,0.10318453062272606,0,7581-EBBOU,One year,Credit card (automatic),70.15,4224.7,60,0
6598,0.10295163663246207,0,3926-YZVVX,One year,Bank transfer (automatic),50.05,2029.05,41,0
3910,0.10281731193599238,0,2250-IVBWA,Month-to-month,Electronic check,81.05,5135.35,64,0
2755,0.10269017911437281,0,0455-ENTCR,Two year,Electronic check,85.25,5538.35,66,0
